,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,toxic
337,342,3,0,2,1,1,"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.""",1
338,343,3,0,3,0,1,"""@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",1
339,344,3,0,3,0,1,"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",1
340,345,3,0,3,0,1,"""@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",1
342,347,3,0,3,0,1,"""@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon",1
344,349,3,0,3,0,1,"""@jSadass: loud bitches annoy me""",1
345,350,4,0,4,0,1,"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu",1
346,351,3,0,3,0,1,"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy",1
347,352,3,0,3,0,1,"""@jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied...",1
348,353,4,0,3,1,1,"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye ..",1
350,355,3,1,2,0,1,"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !""",1
353,358,3,0,3,0,1,"""@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;",1
354,359,3,0,3,0,1,"""@k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;",1
355,360,3,0,3,0,1,"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",1
357,362,3,0,3,0,1,"""@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",1
358,363,3,0,3,0,1,"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies",1
359,364,3,1,2,0,1,"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",1
360,365,3,0,3,0,1,"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",1
361,366,3,0,3,0,1,"""@lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",1
362,367,3,0,3,0,1,"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",1
363,368,3,0,3,0,1,"""@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend.",1
365,370,3,0,3,0,1,"""@michelle_westt: Facts ""@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" @J_Austin12",1
366,371,3,0,3,0,1,"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best",1
367,372,3,0,3,0,1,"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",1
368,373,3,0,3,0,1,"""@molssyo: One of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (:",1
369,374,3,1,2,0,1,"""@morgandaylee: I'm feeling pretty fuckin ghetto"" Smh",1
371,376,3,0,3,0,1,"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah",1
373,378,3,0,3,0,1,"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",1
374,379,3,0,3,0,1,"""@ozzie_garza: @white_thunduh I'm about to cool faggot chill"" tf is cool nigga",1
375,380,3,0,3,0,1,"""@ozzie_garza: @white_thunduh I'm so sure bitch"" frfr tf",1
376,381,3,0,3,0,1,"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",1
377,382,3,0,3,0,1,"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD",1
378,383,3,0,3,0,1,"""@realFORTES: Grudges are for weirdos""and bitches",1
381,386,3,0,3,0,1,"""@roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol",1
382,387,6,1,5,0,1,"""@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!",1
383,388,3,0,3,0,1,"""@royalswagg_: using y=mx+b to find the slope of that ass""",1
385,390,3,0,3,0,1,"""@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear",1
386,391,3,0,3,0,1,"""@rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah",1
387,392,3,0,2,1,1,"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too.",1
388,393,3,0,3,0,1,"""@savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;""",1
389,394,3,0,3,0,1,"""@scallynikelad: &#8220;@sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker",1
390,395,3,0,3,0,1,"""@sierrabernia: &#8220;@T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is""",1
392,397,3,0,3,0,1,"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",1
393,398,3,1,2,0,1,"""@snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....",1
394,399,3,0,3,0,1,"""@socass_: ""@00sexilexi00: @socass_ yasss""

*trys new things with bestfriend*""

*bitch who do you love*",1
396,401,3,0,2,1,1,"""@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout.",1
398,403,3,0,3,0,1,"""@splurgb_: Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;",1
399,404,3,0,3,0,1,"""@stephencdo: @currieburry if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha",1
400,405,3,1,2,0,1,"""@talibanshawtyy: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;",1
401,406,3,0,3,0,1,"""@theaveragerocks: Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches""",1
402,407,3,0,3,0,1,"""@thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there",1
403,408,3,0,3,0,1,"""@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",1
404,409,3,0,3,0,1,"""@thotmouths: http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies",1
405,411,3,0,3,0,1,"""@trestiffer: Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMRtQP",1
406,412,3,0,3,0,1,"""@trutherbot: does he look like a bitch?"" @el_capacitor",1
407,413,3,0,3,0,1,"""@whoiscoreyking: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;",1
408,414,3,0,3,0,1,"""@whooligan__: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*",1
409,415,3,0,3,0,1,"""@wiganzlad: ""@MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker.",1
410,416,3,1,2,0,1,"""@witmyRUDEass: These newly gay bitches don't kno how shit works""",1
411,417,3,0,3,0,1,"""@witmyRUDEass: When a bitch don't want a real job they just become strippers lol"" lol.",1
412,418,3,0,3,0,1,"""@wodaeeex3: Awww Meat Meat In His Feelins""i ainn n my feelings bitch",1
413,419,3,0,2,1,1,"""@wodaeeex3: I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;",1
415,421,3,0,3,0,1,"""@worldwarzee_: these hoes ain't loyal.""",1
416,422,3,1,2,0,1,"""@xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",1
417,423,3,0,3,0,1,"""@z0mbiedance: I made that bitch lunch. @elizabethbatman"" Bitches love lunch.",1
418,424,6,2,4,0,1,"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;",1
419,425,3,0,3,0,1,"""A pussy a day keeps the devil away"" -@DoperThanYola",1
420,426,3,0,3,0,1,"""Ain't that about a bitch""... What does that mean?",1
421,427,3,0,3,0,1,"""All these bitches want a baby, I don't want no children.""",1
422,428,3,0,2,1,1,"""And bitch you must be lost"" &#128514;&#128514;",1
423,429,3,0,3,0,1,"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do",1
425,431,3,1,2,0,1,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",1
426,432,3,0,3,0,1,"""Bleed out hoe!!!"" -Alexa",1
427,433,3,0,3,0,1,"""Boolin' in the bando wit a few bitches""",1
429,435,3,0,3,0,1,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday",1
430,436,3,1,2,0,1,"""By the way we do punch bitches.""",1
431,437,3,0,3,0,1,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",1
433,439,3,0,3,0,1,"""Dad say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;",1
434,440,6,0,5,1,1,"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes""",1
435,441,3,0,3,0,1,"""Don't know no ugly bitches! Don't know no broke niggas!""--@Kevin_Gates",1
436,442,3,0,3,0,1,"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd",1
438,444,3,0,3,0,1,"""Don't you ever give my pussy away. You keep it tight, alright?""",1
439,445,3,0,3,0,1,"""Dropped a stack cause bitch I'm ON"".
-@1PoloBoy 
Song called ""Dope"".
Download the mixtape here: http://t.co/LaCZ1e6TG7",1
440,446,3,0,3,0,1,"""Dumb bitches do dumb things""",1
441,447,3,1,2,0,1,"""Eat the pussy like a real nigga hungry""",1
442,448,3,1,2,0,1,"""Eff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV",1
443,449,3,0,2,1,1,"""Everything look better with a bitch next to it""",1
444,450,3,0,3,0,1,"""Facto @ShaunaSayomi: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf""",1
445,451,3,0,3,0,1,"""For every bad bitch there is a nigga tired of fucking her""",1
446,452,3,0,3,0,1,"""Foreign chick, no lie.. Man that bitch Beautiful""",1
447,453,3,1,2,0,1,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A",1
448,454,3,0,3,0,1,"""Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku""",1
450,456,3,0,3,0,1,"""Get me that shit bitch you is fine bear""",1
451,457,3,1,2,0,1,"""Get your ass back to Detroit ya fuckin' wigger!""",1
452,458,3,0,3,0,1,"""Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe""",1
453,460,3,0,3,0,1,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",1
454,461,3,0,3,0,1,"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?""",1
455,462,3,0,3,0,1,"""He a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",1
456,463,3,1,2,0,1,"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus",1
457,464,3,0,2,1,1,"""He wanna be my nigga, but I'm just trinna be his savings account &#128553;"" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;",1
458,465,3,0,3,0,1,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone",1
460,467,3,0,3,0,1,"""Hey pussy you still there?""",1
462,469,3,0,3,0,1,"""How hotter than is it?"" ""A bitch.""",1
463,470,3,0,3,0,1,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""",1
464,471,3,0,3,0,1,"""How you doing, crazy bitch?"" is hilarious!",1
465,473,3,1,2,0,1,"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog",1
467,475,3,0,3,0,1,"""I call him my bitch"" @MaKennaM_",1
468,476,3,0,3,0,1,"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa",1
469,477,3,0,3,0,1,"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista",1
470,478,3,0,2,1,1,"""I don't love these hoes, baby It's me and you forever""",1
471,479,3,0,3,0,1,"""I dont even need a picture of tamar, that bitch is beat in every picture""&#128514;&#128557;&#128514;&#128514;&#128514;",1
472,480,3,0,3,0,1,"""I dont have hoes"" &#128564;",1
474,482,3,0,3,0,1,"""I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her""",1
475,483,3,0,3,0,1,"""I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi""",1
476,484,3,0,3,0,1,"""I got a sister, she told me stop calling women bitches..""",1
477,485,3,0,3,0,1,"""I guess this is the night bitches die...!!!!"" Stewie is that nigga...!",1
478,486,3,0,3,0,1,"""I had a bitch that had a bitch, had the bitch eating halibut.."" - @iamyoungroc #FreshRhymes #JerkSquad #SlowStir",1
479,487,3,0,3,0,1,"""I have this lady-love
She's married, but I still wanna bang her
She won't have sex with me
What a bitch"" ~A troubadour, probably",1
480,488,3,0,3,0,1,"""I heard you was looking for Candy Man, bitch""",1
481,489,3,0,3,0,1,"""I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams @LetMicahDown",1
482,490,3,0,3,0,1,"""I just got a number 3 I'm a bitch boy""",1
483,491,3,0,3,0,1,"""I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?""&#128514;",1
484,492,3,0,3,0,1,"""I only be with older men cause they're more mature""

That supposed to fool us bitch?",1
485,493,6,0,6,0,1,"""I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.""",1
486,494,3,0,3,0,1,"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like""",1
487,495,3,0,3,0,1,"""I taught myself how to eat pussy, and cut my own hair""
""I taught myself how to eat pussy hair""&#128514;
Name the movie &#128514;",1
488,496,3,0,3,0,1,"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""",1
489,497,3,0,3,0,1,"""I went to jail for a flock, &amp; came home wit a strike.. You went to jail as a bitch, came home as a dike""- @YG",1
490,498,3,0,3,0,1,"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique &amp; separate phrases I overheard a relative saying when I was younger.",1
491,499,3,0,3,0,1,"""I woke up like thi-"" bitch go back to bed",1
492,500,3,0,3,0,1,"""I would rather you call me bitch than sir"" -my manager",1
493,501,3,0,3,0,1,"""I'll beat on that pussy so hard""",1
495,503,3,1,2,0,1,"""I'm a funky ass honkey."" - @jtimberlake 's shout out to @macklemore tonight before ""Cabaret"" &#128514; #JT2020Tour",1
496,504,3,1,2,0,1,"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5",1
497,505,3,0,3,0,1,"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",1
498,506,3,0,3,0,1,"""I'm feelin like Malcolm in the middle, these bitches surround me they can't miss em""",1
499,507,3,0,3,0,1,"""I'm gonna piss on your dimple @SoNi99a_: Stop wasting prayers on trash teams lol""",1
500,508,3,0,3,0,1,"""I'm probably your main bitch chocolate dipped cinnamon apple""",1
501,509,3,0,3,0,1,"""I'm sick of his shit man @JonnieSantana: Sit his bitch ass, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",1
502,510,3,1,2,0,1,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @KingL",1
503,511,3,0,3,0,1,"""IBS"" irritable bitch syndrome.",1
504,513,3,0,3,0,1,"""If you love her then hide yo bitch so you'll keep shorty.""
@wizkhalifa",1
505,514,3,0,3,0,1,"""If you talk back to me you ain't getting no pussy.""
Me: http://t.co/vgnwcFgvSJ",1
506,515,3,1,2,0,1,"""If you're a bad bitch put your hands up high"" 
Every girl in the room starts waving there hands around.",1
507,516,3,1,2,0,1,"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",1
508,517,3,0,3,0,1,"""In My Mind""
Gotta be the dumb hoe anthem...",1
510,519,3,0,3,0,1,"""It takes a true directioner to accept Larry"" You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry",1
511,520,3,1,2,0,1,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!",1
512,521,3,0,3,0,1,"""It's never too late to tag a bitch.""- @CyFyre",1
513,522,3,0,2,1,1,"""It's the dykes"" -hunter dyke with a dyke http://t.co/LGtw3AWMeh",1
514,523,3,1,2,0,1,"""Julia Roberts, you're a ho"" @LaurenGardner8 #NottingHill",1
516,525,3,0,3,0,1,"""LMFAOOOOOOOOOOOOOOOOOO @bb_brooks: If your pussy is good but my mama don&#8217;t like you? Guess who gotta go&#8230;&#8230;&#8230;..my mama.""",1
518,527,3,0,2,1,1,"""Let's do nips ahoy and spank me maybe""",1
520,529,3,1,2,0,1,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",1
521,530,3,0,3,0,1,"""Lmao @BlackBeauty515: &#128514;&#128514; RT @80sbaby4life: Pound cake look like pussy &#128514; http://t.co/UFYwCC9xCI""",1
522,531,3,0,3,0,1,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is retarded""",1
524,533,3,0,3,0,1,"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &#128514;&#128514;&#128514;",1
527,536,3,1,2,0,1,"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!""",1
528,537,3,0,2,1,1,"""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
&#128514;",1
529,538,3,0,3,0,1,"""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it.",1
530,539,3,0,3,0,1,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""",1
532,541,3,0,3,0,1,"""New Flame"" the song of the yr lol that bitch SUPER run like",1
533,542,3,0,3,0,1,"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches&#8230;.""",1
534,543,3,0,3,0,1,"""Niggas be pressed for pussy, Eeeeeen nothin""",1
535,544,3,0,3,0,1,"""No bitches "" - nan",1
536,545,3,0,3,0,1,"""No boats and hoes please thanks"" - Mom",1
538,547,3,0,3,0,1,"""On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke."" - @TallTrappin88 #RIPTALLT",1
541,550,3,0,3,0,1,"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that.",1
542,551,3,0,3,0,1,"""RT it for me. Please and thanks @BmorePocahontas: Did a pierced pussy just come across my timeline &#128528;""",1
543,552,3,0,3,0,1,"""Remy Machiavelli send shots to ya belly"" &#128553; my bitch &#9994;",1
544,553,3,1,2,0,1,"""Roberto you are one nasty hoe""",1
545,554,3,0,3,0,1,"""SORRY JB FAN&#65292;REALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!",1
546,555,3,0,2,1,1,"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land",1
547,556,3,0,3,0,1,"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix",1
548,557,3,1,2,0,1,"""Shake that Bear ... aka two rednecks having sex on a dead bear""",1
549,558,3,0,3,0,1,"""Shall I compare thee to a summer&#8217;s day? No, a summer&#8217;s day is not a bitch.""",1
550,559,3,0,3,0,1,"""She gotta shape up her pussy lips tho @PostPrettyPussy: Whole wheat organic pussy http://t.co/kq0R0A7z2g""",1
551,560,3,0,3,0,1,"""She said wigga man you rich...take the du-rag off"" http://t.co/jb7J3zSbam",1
552,561,3,0,3,0,1,"""She was a bitch anyway""",1
553,562,3,1,2,0,1,"""She's from Florida so you've got to do the sniff test in those swamp pussies"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",1
554,563,3,0,2,1,1,"""Slow the fuck down, bitch, I know where you live!""

Classy young lady.",1
555,564,3,0,3,0,1,"""So he's a good football player...but he still acts like a nig""",1
556,565,3,1,2,0,1,"""Stop being a pussy, son, and shove that needle into your own heart!"" #afterearth",1
557,566,3,0,3,0,1,"""Stop looking us and go eat some pussy, you yuppie fucks.""",1
558,567,3,0,3,0,1,"""Takin it straight to dirt, why finger the pussy when I know I can put my dick in it?"" @xErnee18",1
559,568,3,0,3,0,1,"""That ain't bro moves, that's hoe moves""",1
560,569,6,1,3,2,1,"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.",1
563,572,3,0,3,0,1,"""These hoes ain't loyal""",1
564,573,3,0,3,0,1,"""These hoes keep callin but I ain't pickin up""&#127926;&#127926;",1
566,575,4,0,4,0,1,"""They Faggots @JonnieSantana: Orioles petty as fuck...got swept up outta this bitch""",1
567,576,3,1,2,0,1,"""They have some ghetto ass bands"" * gets snuck* &#128514;&#128514;&#128514;&#128514;",1
569,578,3,0,3,0,1,"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we&#8230; http://t.co/sNRY6A7VYB",1
570,579,3,0,3,0,1,"""This is for my ghetto motherfuckers"" -Missy Elliott",1
572,581,3,1,2,0,1,"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black",1
573,582,3,0,3,0,1,"""Trust noneeee, bitch I don't """,1
574,583,3,0,3,0,1,"""Twitter is twitter"" bitch twitter is life",1
576,585,3,1,2,0,1,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",1
577,586,3,0,2,1,1,"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..",1
578,587,3,0,3,0,1,"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low.""",1
579,588,3,0,3,0,1,"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)",1
580,589,3,0,3,0,1,"""WHAAAAAAT! LMAOOO!!! @Cromotoasted: @creepgoddess that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties""",1
581,590,3,0,3,0,1,"""Walked in that bitch like, NIGGA WE MADE IT!""",1
584,594,3,0,3,0,1,"""Well bitch, biology said..."" &#128514;&#128514;&#128514;",1
585,595,3,0,3,0,1,"""What I do? @betysweetcocker: Gotta report you as spam RT @80sbaby4life: Ladies RT if your head game better than your pussy""",1
586,596,3,0,3,0,1,"""When im done with a hoe i pass her to the squad"" G!!!!!!!!!!!!!!!!!!!!!!!!",1
589,599,4,1,3,0,1,"""Why u being such a little bitch chris you ain't six bitch"" - Allisons Mom",1
590,600,3,0,3,0,1,"""Why would I want to play with some pussy?"" - @jimmyfallon *DEAD* #SNL",1
591,601,3,0,3,0,1,"""Why would you wanna be the Green Ranger? He's evil!"" Duh bitch",1
592,602,3,0,3,0,1,"""Why would you want pussy on your side burns?.. Thats a good question"" @_hy0ung hahahahaha &#128514;",1
593,603,3,0,3,0,1,"""Will shank a bitch for ceviche""",1
594,604,3,0,2,1,1,"""Work"" - @tydollasign Gets me through those rough days hahaha #hoes",1
595,605,6,0,6,0,1,"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?",1
596,606,3,0,3,0,1,"""Y'all forget he has his brand new baby girl at home"" bitch the cookies are burning",1
599,609,3,0,3,0,1,"""Yo bitch on the horn. Tryna shoot a porn."" - @KingL That's T shirt worthy Tony",1
600,610,3,0,3,0,1,"""Yo can I sublet your pussy"" #ShitFahdSays",1
601,611,3,0,3,0,1,"""Yo feet smell like my puss"" &#128514;&#128557; Whut ? ""Like flowers bitch"" &#128514;&#128557;&#9995;&#128553; omg",1
602,612,3,0,2,1,1,"""Yo mama, bitch."" RT @TheAceTJShow: What was the ONE sentence that ended your relationship?",1
604,614,3,0,3,0,1,"""You ain't my bitch"" is my favorite response to long texts",1
605,615,3,1,2,0,1,"""You and yo boys some pussy cats.""",1
606,616,3,0,3,0,1,"""You are a cunt""",1
607,617,3,0,3,0,1,"""You can pull more pussy with a dodge and collect them panties alright."" -stormy and jake &#128514;&#128514;&#128514;",1
608,618,3,0,2,1,1,"""You can take someone out of the ghetto, but you can't take the ghetto out of them.""",1
609,619,3,1,2,0,1,"""You don't like us colored folks, what the he'll you're not colored you white fucks"" &#128514;&#128514;&#128514;&#128514;",1
610,620,3,0,3,0,1,"""You got hella hoes"" http://t.co/ZN1A0gsTpc",1
612,622,6,1,5,0,1,"""You look cute today :)"".. ""Really?!"" Helll no, swerve hoe!",1
615,625,3,1,2,0,1,"""You talk like a fag and your shit's retarded. But that's cool scro, lot's of tards out there living total kick-ass lives!""",1
616,626,3,0,3,0,1,"""You took our land so you could make each other retarded in DIAPERS? Sure....use our image....cool...."" #redskins #NFL #concussion #jokes",1
617,627,3,0,3,0,1,"""You're a garden rose, and that bitch is a weed.""",1
618,628,3,0,3,0,1,"""You're fucked up"" 
No shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut",1
619,629,3,1,2,0,1,"""Your a queer"". &#128530;&#128530;&#128530;&#128530;",1
620,630,3,0,2,1,1,"""Your homeboy looking bad and you giving cash to them hoes""",1
622,632,3,0,3,0,1,"""Yup. Fuck em @Aloha_Hoesss: Playing like trash RT @80sbaby4life Clippers don't wanna play lol""",1
623,633,3,0,3,0,1,"""ain't it time for you hoes to get out of here"" LOL this is what Ariana's mom says to us",1
624,634,3,0,3,0,1,"""are we bitches?"" - @chellyhernandez",1
626,636,3,0,3,0,1,"""bitch freak my shit""",1
627,637,3,0,3,0,1,"""bitch my vagina is a little more resilient than that"" -@rosestokoe",1
628,638,3,0,3,0,1,"""but I love him"" nah bitch that ain't love.",1
629,639,6,1,5,0,1,"""but pussy is the root of all drama an attribute put up in they head by they mama.""",1
630,640,3,0,3,0,1,"""call me Keyshawn Johnson cause im catchin erry hoe""",1
631,641,3,0,3,0,1,"""captain save a hoe"" is the most annoying phrase",1
632,642,6,0,6,0,1,"""day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch""",1
633,643,6,0,6,0,1,"""don't let your side bitch settle in, I might have to headbutt you Evelyn""",1
